,game_id,league_id,team_id_home,team_abbreviation_home,team_city_home,pts_paint_home,pts_2nd_chance_home,pts_fb_home,largest_lead_home,lead_changes,times_tied,team_turnovers_home,total_turnovers_home,team_rebounds_home,pts_off_to_home,team_id_away,team_abbreviation_away,team_city_away,pts_paint_away,pts_2nd_chance_away,pts_fb_away,largest_lead_away,team_turnovers_away,total_turnovers_away,team_rebounds_away,pts_off_to_away
1532,29700611,0,1610612743,DEN,Denver,54,17,14,2,1,1,2,11,11,,1610612751,NJN,New Jersey,44,13,6,38,0,11,8,
1533,29700610,0,1610612746,LAC,Los Angeles,54,20,30,11,9,5,0,20,12,,1610612745,HOU,Houston,46,19,12,12,0,11,10,
1534,29700605,0,1610612766,CHH,Charlotte,36,27,8,0,15,8,0,18,17,,1610612756,PHX,Phoenix,58,16,16,12,0,15,5,
1535,29700609,0,1610612739,CLE,Cleveland,42,12,14,8,13,14,0,23,7,,1610612742,DAL,Dallas,26,12,22,7,2,18,8,
1536,29700606,0,1610612754,IND,Indiana,32,9,5,11,6,5,1,13,11,,1610612764,WAS,Washington,42,22,20,8,0,16,8,
1537,29700613,0,1610612763,VAN,Vancouver,42,8,20,0,0,0,1,17,9,,1610612741,CHI,Chicago,44,16,27,30,1,11,8,
1538,29700607,0,1610612765,DET,Detroit,28,10,13,9,13,6,0,15,5,,1610612749,MIL,Milwaukee,34,13,4,4,1,12,12,
1539,29700616,0,1610612748,MIA,Miami,36,12,8,9,20,8,0,11,10,,1610612752,NYK,New York,28,24,4,9,0,14,10,
1540,29700619,0,1610612760,SEA,Seattle,30,10,24,18,6,4,0,10,7,,1610612762,UTA,Utah,42,6,21,12,1,22,7,
1541,29700617,0,1610612753,ORL,Orlando,28,13,14,11,11,5,1,18,14,,1610612765,DET,Detroit,42,11,17,13,1,19,12,
1542,29700615,0,1610612755,PHI,Philadelphia,36,15,13,8,7,7,0,21,11,,1610612754,IND,Indiana,30,6,21,11,2,19,13,
1543,29700620,0,1610612747,LAL,Los Angeles,64,21,14,2,3,8,0,21,9,,1610612751,NJN,New Jersey,36,22,13,23,1,13,8,
1544,29700627,0,1610612763,VAN,Vancouver,56,16,28,2,2,5,0,16,7,,1610612750,MIN,Minnesota,44,21,10,17,0,18,11,
1545,29700623,0,1610612753,ORL,Orlando,34,20,6,17,0,0,0,14,16,,1610612745,HOU,Houston,36,15,7,0,0,14,13,
1546,29700626,0,1610612760,SEA,Seattle,50,12,20,20,1,1,0,15,11,,1610612744,GSW,Golden State,54,21,20,2,0,18,8,
1547,29700625,0,1610612757,POR,Portland,40,14,20,19,5,2,1,16,6,,1610612741,CHI,Chicago,36,15,6,13,1,15,4,
1548,29700622,0,1610612755,PHI,Philadelphia,26,8,5,16,1,4,1,20,7,,1610612737,ATL,Atlanta,58,16,15,12,0,13,7,
1549,29700631,0,1610612739,CLE,Cleveland,32,14,15,16,5,6,1,17,3,,1610612754,IND,Indiana,26,13,12,6,2,15,4,
1550,29700632,0,1610612762,UTA,Utah,48,15,34,15,8,7,0,17,8,,1610612742,DAL,Dallas,26,6,9,8,0,18,4,
1551,29700635,0,1610612741,CHI,Chicago,42,24,11,10,7,2,0,12,11,,1610612744,GSW,Golden State,34,15,8,3,0,20,6,
1552,29700633,0,1610612759,SAS,San Antonio,60,13,4,10,6,6,0,16,6,,1610612746,LAC,Los Angeles,36,14,10,15,1,16,16,
1553,29700636,0,1610612758,SAC,Sacramento,54,8,23,37,1,1,0,13,13,,1610612761,TOR,Toronto,48,24,6,4,0,11,7,
1554,29700637,0,1610612745,HOU,Houston,42,25,10,22,1,7,1,19,7,,1610612755,PHI,Philadelphia,44,20,11,8,0,19,6,
1555,29700641,0,1610612742,DAL,Dallas,24,14,4,6,8,3,0,14,5,,1610612743,DEN,Denver,52,20,20,18,0,20,9,
1556,29700639,0,1610612766,CHH,Charlotte,30,16,3,0,0,0,0,9,7,,1610612737,ATL,Atlanta,42,18,12,20,2,11,11,
1557,29700640,0,1610612765,DET,Detroit,40,13,12,6,8,9,0,6,5,,1610612739,CLE,Cleveland,34,17,4,10,0,18,6,
1558,29700642,0,1610612763,VAN,Vancouver,60,19,15,3,3,1,1,18,4,,1610612751,NJN,New Jersey,44,23,15,11,0,9,10,
1559,29700638,0,1610612756,PHX,Phoenix,38,16,12,16,2,4,0,12,13,,1610612753,ORL,Orlando,48,21,9,8,0,17,11,
1560,29700648,0,1610612744,GSW,Golden State,34,31,6,0,0,0,1,22,10,,1610612762,UTA,Utah,58,20,17,36,3,16,7,
1561,29700644,0,1610612752,NYK,New York,26,6,7,11,8,8,0,12,11,,1610612748,MIA,Miami,34,19,7,3,1,12,13,
1562,29700645,0,1610612750,MIN,Minnesota,40,20,14,17,14,12,0,13,11,,1610612749,MIL,Milwaukee,44,20,16,8,1,13,11,
1563,29700651,0,1610612760,SEA,Seattle,36,11,17,17,0,2,1,17,8,,1610612751,NJN,New Jersey,42,18,10,0,2,11,10,
1564,29700647,0,1610612741,CHI,Chicago,30,21,7,5,3,4,0,15,10,,1610612747,LAL,Los Angeles,60,11,20,28,0,11,11,
1565,29700650,0,1610612757,POR,Portland,56,20,24,15,4,5,0,27,13,,1610612761,TOR,Toronto,38,10,15,4,0,17,6,
1566,29700643,0,1610612738,BOS,Boston,38,15,10,16,11,9,1,16,8,,1610612745,HOU,Houston,44,12,8,3,1,26,10,
1567,29700646,0,1610612746,LAC,Los Angeles,28,12,9,3,8,6,0,15,9,,1610612754,IND,Indiana,50,14,16,14,0,9,10,
1568,29700649,0,1610612759,SAS,San Antonio,48,21,17,11,11,9,1,16,9,,1610612758,SAC,Sacramento,30,14,9,5,0,12,5,
1569,29700655,0,1610612739,CLE,Cleveland,54,22,19,20,4,4,1,18,7,,1610612750,MIN,Minnesota,26,14,15,2,2,15,3,
1570,29700652,0,1610612755,PHI,Philadelphia,28,19,18,11,14,9,3,17,9,,1610612756,PHX,Phoenix,34,13,9,12,0,17,4,
1571,29700656,0,1610612763,VAN,Vancouver,42,20,5,1,12,1,1,18,6,,1610612742,DAL,Dallas,26,20,10,17,0,6,5,
1572,29700654,0,1610612737,ATL,Atlanta,38,14,17,9,9,3,0,17,7,,1610612748,MIA,Miami,42,8,23,15,3,12,7,
1573,29700653,0,1610612764,WAS,Washington,50,23,13,19,2,9,0,9,9,,1610612765,DET,Detroit,38,16,14,2,1,10,11,
1574,29700661,0,1610612749,MIL,Milwaukee,30,8,23,8,9,5,1,17,7,,1610612752,NYK,New York,24,13,10,6,0,24,4,
1575,29700663,0,1610612762,UTA,Utah,40,7,11,1,2,2,0,6,16,,1610612746,LAC,Los Angeles,42,20,13,21,0,12,9,
1576,29700666,0,1610612751,NJN,New Jersey,36,12,15,4,7,7,0,15,11,,1610612757,POR,Portland,42,20,13,12,1,20,9,
1577,29700664,0,1610612744,GSW,Golden State,44,21,10,9,14,8,0,8,8,,1610612759,SAS,San Antonio,50,20,8,11,0,13,10,
1578,29700665,0,1610612754,IND,Indiana,48,8,10,32,0,1,0,9,9,,1610612758,SAC,Sacramento,26,11,15,0,0,12,6,
1579,29700662,0,1610612763,VAN,Vancouver,52,16,11,8,1,3,1,10,8,,1610612745,HOU,Houston,36,13,14,16,0,15,5,
1580,29700659,0,1610612738,BOS,Boston,36,21,17,14,10,10,0,18,5,,1610612766,CHH,Charlotte,38,8,11,0,0,23,9,
1581,29700660,0,1610612761,TOR,Toronto,44,16,32,7,12,10,0,15,5,,1610612756,PHX,Phoenix,42,20,37,12,2,22,11,
1582,29700671,0,1610612758,SAC,Sacramento,40,25,11,8,21,17,2,18,11,,1610612743,DEN,Denver,40,17,12,4,1,19,9,
1583,29700669,0,1610612764,WAS,Washington,24,19,15,16,5,12,1,13,9,,1610612739,CLE,Cleveland,34,6,11,6,0,18,4,
1584,29700673,0,1610612747,LAL,Los Angeles,62,12,38,23,0,1,0,17,6,,1610612757,POR,Portland,70,17,17,0,0,14,12,
1585,29700667,0,1610612742,DAL,Dallas,36,11,6,8,3,3,1,22,9,,1610612738,BOS,Boston,34,14,8,21,0,13,7,
1586,29700670,0,1610612752,NYK,New York,20,6,6,5,12,4,0,16,10,,1610612750,MIN,Minnesota,42,18,10,15,1,15,12,
1587,29700674,0,1610612760,SEA,Seattle,58,20,11,18,4,2,0,10,10,,1610612754,IND,Indiana,36,13,4,1,1,11,7,
1588,29700668,0,1610612755,PHI,Philadelphia,34,13,12,5,3,0,0,15,4,,1610612748,MIA,Miami,40,18,12,23,0,15,6,
1589,29700672,0,1610612741,CHI,Chicago,38,10,25,24,5,3,0,13,6,,1610612762,UTA,Utah,38,8,23,8,1,14,10,
1590,29700680,0,1610612745,HOU,Houston,18,4,13,4,18,13,0,8,7,,1610612765,DET,Detroit,42,14,13,14,0,10,5,
1591,29700677,0,1610612766,CHH,Charlotte,38,13,24,0,4,3,0,13,6,,1610612763,VAN,Vancouver,40,13,18,1,0,19,9,
1592,29700681,0,1610612748,MIA,Miami,32,13,11,17,5,0,1,10,10,,1610612749,MIL,Milwaukee,28,11,6,2,1,16,7,
1593,29700675,0,1610612751,NJN,New Jersey,44,18,19,26,4,7,0,10,10,,1610612756,PHX,Phoenix,36,11,14,7,0,19,4,
1594,29700678,0,1610612742,DAL,Dallas,30,23,25,16,1,2,0,9,11,,1610612761,TOR,Toronto,40,18,15,11,0,8,9,
1595,29700676,0,1610612764,WAS,Washington,34,15,9,3,10,3,0,14,10,,1610612753,ORL,Orlando,36,22,2,16,0,14,10,
1596,29700679,0,1610612737,ATL,Atlanta,24,7,5,18,10,8,0,15,4,,1610612739,CLE,Cleveland,32,4,7,8,1,16,12,
1597,29700685,0,1610612754,IND,Indiana,46,12,20,21,14,3,1,13,10,,1610612753,ORL,Orlando,18,9,10,6,0,18,7,
1598,29700684,0,1610612739,CLE,Cleveland,32,15,6,0,0,0,0,16,11,,1610612748,MIA,Miami,34,7,19,18,0,23,11,
1599,29700693,0,1610612747,LAL,Los Angeles,56,13,20,2,2,1,0,10,13,,1610612757,POR,Portland,46,22,15,31,0,18,6,
1600,29700690,0,1610612746,LAC,Los Angeles,28,7,10,3,4,3,1,15,12,,1610612762,UTA,Utah,56,23,20,18,1,15,12,
1601,29700687,0,1610612737,ATL,Atlanta,44,20,10,10,16,16,1,12,8,,1610612749,MIL,Milwaukee,34,17,17,7,1,13,9,
1602,29700691,0,1610612758,SAC,Sacramento,56,10,12,7,1,2,0,21,12,,1610612756,PHX,Phoenix,50,20,13,10,1,15,7,
1603,29700682,0,1610612766,CHH,Charlotte,32,12,2,0,15,13,2,14,7,,1610612752,NYK,New York,22,9,7,11,1,14,9,
1604,29700689,0,1610612738,BOS,Boston,38,35,10,2,2,2,0,14,10,,1610612743,DEN,Denver,44,13,18,23,4,28,6,
1605,29700696,0,1610612741,CHI,Chicago,56,12,12,15,2,5,0,12,5,,1610612766,CHH,Charlotte,32,11,12,0,0,14,10,
1606,29700701,0,1610612747,LAL,Los Angeles,50,19,31,18,2,7,1,16,14,,1610612744,GSW,Golden State,42,25,10,2,1,13,7,
1607,29700695,0,1610612748,MIA,Miami,24,17,6,0,0,2,0,17,5,,1610612754,IND,Indiana,44,8,13,22,0,9,5,
1608,29700700,0,1610612764,WAS,Washington,62,24,5,15,3,0,2,10,9,,1610612746,LAC,Los Angeles,58,16,14,12,0,12,5,
1609,29700697,0,1610612749,MIL,Milwaukee,18,8,9,8,5,2,1,23,9,,1610612765,DET,Detroit,42,11,11,16,0,15,9,
1610,29700698,0,1610612750,MIN,Minnesota,32,7,8,1,1,0,0,11,9,,1610612753,ORL,Orlando,30,13,4,17,1,18,16,
1611,29700703,0,1610612738,BOS,Boston,38,9,15,18,7,2,0,17,5,,1610612762,UTA,Utah,64,12,20,20,0,20,8,
1612,29700702,0,1610612761,TOR,Toronto,38,20,30,2,2,6,1,23,10,,1610612739,CLE,Cleveland,48,20,28,16,2,20,4,
1613,29700704,0,1610612756,PHX,Phoenix,48,27,16,4,1,8,0,15,10,,1610612757,POR,Portland,54,21,12,13,0,16,10,
1614,29700705,0,1610612743,DEN,Denver,24,6,15,2,12,8,1,18,11,,1610612758,SAC,Sacramento,40,11,14,9,0,8,9,
1615,29700706,0,1610612745,HOU,Houston,42,19,26,9,18,11,0,10,6,,1610612763,VAN,Vancouver,36,8,22,9,0,20,5,
1616,29700712,0,1610612741,CHI,Chicago,46,17,16,23,1,5,2,12,6,0,1610612737,ATL,Atlanta,48,17,6,2,1,12,11,0
1617,29700716,0,1610612758,SAC,Sacramento,48,23,17,22,1,2,0,10,9,,1610612744,GSW,Golden State,42,21,10,6,2,14,6,
1618,29700710,0,1610612755,PHI,Philadelphia,44,12,23,6,11,13,0,12,6,,1610612766,CHH,Charlotte,26,10,8,0,2,9,11,
1619,29700715,0,1610612760,SEA,Seattle,38,9,20,11,4,2,1,12,11,,1610612747,LAL,Los Angeles,66,29,18,2,1,17,8,
1620,29700714,0,1610612738,BOS,Boston,48,19,15,12,4,7,1,17,8,,1610612746,LAC,Los Angeles,44,14,13,9,0,20,16,
1621,29700709,0,1610612748,MIA,Miami,40,10,16,20,0,0,1,12,3,,1610612765,DET,Detroit,32,15,7,0,1,14,8,
1622,29700707,0,1610612751,NJN,New Jersey,72,27,17,24,5,4,1,10,10,,1610612761,TOR,Toronto,62,16,15,3,0,10,8,
1623,29700717,0,1610612745,HOU,Houston,38,7,18,0,0,0,0,18,10,,1610612757,POR,Portland,48,13,22,27,0,19,7,
1624,29700713,0,1610612743,DEN,Denver,24,22,6,0,0,1,1,19,11,,1610612750,MIN,Minnesota,52,14,17,29,0,13,7,
1625,29700711,0,1610612754,IND,Indiana,36,13,16,16,9,9,1,22,6,,1610612742,DAL,Dallas,36,16,18,4,2,21,13,
1626,29700708,0,1610612752,NYK,New York,36,13,18,22,4,7,0,15,6,,1610612753,ORL,Orlando,28,19,2,6,0,11,13,
1627,29700719,0,1610612737,ATL,Atlanta,52,25,9,11,6,6,0,10,13,,1610612754,IND,Indiana,36,14,4,6,2,13,11,
1628,29700721,0,1610612756,PHX,Phoenix,34,11,4,14,5,11,1,5,10,,1610612759,SAS,San Antonio,42,23,4,6,2,8,11,
1629,29700722,0,1610612760,SEA,Seattle,42,21,9,2,1,5,0,14,14,,1610612762,UTA,Utah,44,8,7,23,0,12,5,
1630,29700718,0,1610612755,PHI,Philadelphia,44,15,20,14,9,5,0,19,13,,1610612751,NJN,New Jersey,42,18,18,8,1,11,10,
1631,29700723,0,1610612764,WAS,Washington,32,25,12,3,7,9,0,10,4,,1610612763,VAN,Vancouver,76,22,18,14,0,23,7,
1632,29700725,0,1610612748,MIA,Miami,36,16,17,25,4,4,0,18,12,,1610612761,TOR,Toronto,38,8,16,3,0,14,8,
1633,29700726,0,1610612765,DET,Detroit,38,2,12,8,4,4,0,15,10,,1610612741,CHI,Chicago,38,12,14,14,2,17,11,
1634,29700728,0,1610612745,HOU,Houston,30,15,12,7,6,5,3,16,16,,1610612747,LAL,Los Angeles,52,22,12,6,1,16,8,
1635,29700727,0,1610612750,MIN,Minnesota,38,23,13,10,13,10,1,11,17,,1610612742,DAL,Dallas,34,9,17,7,2,13,19,
1636,29700729,0,1610612738,BOS,Boston,34,22,8,2,1,1,0,17,11,,1610612744,GSW,Golden State,52,26,19,18,1,22,8,
1637,29700731,0,1610612743,DEN,Denver,20,7,15,3,6,5,0,17,11,,1610612757,POR,Portland,60,10,16,36,1,18,6,
1638,29700734,0,1610612762,UTA,Utah,40,12,15,11,0,1,0,16,8,,1610612766,CHH,Charlotte,40,7,10,0,0,13,9,
1639,29700732,0,1610612749,MIL,Milwaukee,38,19,11,0,0,0,2,30,9,,1610612751,NJN,New Jersey,36,13,11,21,0,12,9,
1640,29700733,0,1610612753,ORL,Orlando,44,19,13,9,10,9,0,11,8,,1610612737,ATL,Atlanta,48,20,8,3,0,13,12,
1641,29700735,0,1610612745,HOU,Houston,66,20,15,29,4,3,2,15,8,,1610612746,LAC,Los Angeles,48,28,17,4,1,14,6,
1642,29700743,0,1610612744,GSW,Golden State,22,10,10,0,0,1,1,12,11,,1610612757,POR,Portland,48,14,21,27,0,16,8,
1643,29700737,0,1610612750,MIN,Minnesota,36,12,10,3,2,5,1,14,12,,1610612748,MIA,Miami,52,16,14,32,0,13,9,
1644,29700741,0,1610612743,DEN,Denver,26,13,4,3,8,4,1,10,6,,1610612752,NYK,New York,28,20,13,18,0,9,12,
1645,29700739,0,1610612742,DAL,Dallas,28,10,8,2,2,3,0,9,8,,1610612756,PHX,Phoenix,40,20,17,21,0,24,4,
1646,29700736,0,1610612739,CLE,Cleveland,26,15,10,6,10,11,0,17,5,,1610612755,PHI,Philadelphia,38,16,14,13,0,17,14,
1647,29700738,0,1610612741,CHI,Chicago,36,17,6,16,3,2,0,13,5,,1610612754,IND,Indiana,32,11,7,3,0,12,14,
1648,29700747,0,1610612762,UTA,Utah,32,10,16,34,0,0,1,12,10,,1610612752,NYK,New York,34,18,10,0,1,17,14,
1649,29700744,0,1610612749,MIL,Milwaukee,36,14,13,10,5,16,1,15,5,,1610612764,WAS,Washington,36,14,13,6,0,12,11,
1650,29700746,0,1610612737,ATL,Atlanta,46,22,6,11,17,9,0,16,15,,1610612751,NJN,New Jersey,36,24,16,5,1,11,12,
1651,29700748,0,1610612747,LAL,Los Angeles,54,12,5,9,11,16,1,18,12,,1610612756,PHX,Phoenix,40,15,8,11,0,13,8,
1652,29700750,0,1610612760,SEA,Seattle,38,10,6,14,10,11,0,22,6,,1610612757,POR,Portland,50,13,16,8,1,18,12,
1653,29700749,0,1610612766,CHH,Charlotte,36,13,10,0,7,12,0,18,5,,1610612744,GSW,Golden State,38,13,14,16,1,20,9,
1654,29700745,0,1610612750,MIN,Minnesota,32,20,10,9,7,5,0,17,13,,1610612753,ORL,Orlando,52,16,13,23,0,17,5,
1655,29700751,0,1610612738,BOS,Boston,46,22,18,22,0,1,1,12,9,,1610612763,VAN,Vancouver,66,19,16,0,0,21,5,
1656,29700752,0,1610612761,TOR,Toronto,32,9,29,1,2,4,1,14,9,,1610612741,CHI,Chicago,36,32,29,37,0,19,8,
1657,29700754,0,1610612742,DAL,Dallas,28,14,14,10,3,8,0,15,3,,1610612759,SAS,San Antonio,40,4,18,9,1,13,13,
1658,29700756,0,1610612748,MIA,Miami,34,18,9,21,0,0,0,8,9,,1610612746,LAC,Los Angeles,30,18,8,0,1,10,11,
1659,29700765,0,1610612758,SAC,Sacramento,34,12,15,3,4,6,0,25,15,,1610612748,MIA,Miami,42,24,6,22,1,19,7,
1660,29700766,0,1610612757,POR,Portland,36,9,8,3,9,6,1,18,8,,1610612752,NYK,New York,36,12,12,11,0,16,10,
1661,29700760,0,1610612763,VAN,Vancouver,42,23,13,2,3,0,0,25,7,,1610612737,ATL,Atlanta,52,14,24,35,0,12,4,
1662,29700763,0,1610612756,PHX,Phoenix,48,14,14,23,1,1,0,17,8,,1610612766,CHH,Charlotte,32,6,10,0,0,11,5,
1663,29700767,0,1610612760,SEA,Seattle,44,16,20,10,3,8,0,18,13,,1610612738,BOS,Boston,48,18,21,12,0,13,11,
1664,29700759,0,1610612754,IND,Indiana,44,15,11,5,4,7,0,10,5,,1610612753,ORL,Orlando,46,26,3,10,0,12,8,
1665,29700762,0,1610612745,HOU,Houston,32,4,19,8,31,13,1,14,13,,1610612750,MIN,Minnesota,46,23,9,5,1,13,15,
1666,29700772,0,1610612766,CHH,Charlotte,54,18,10,0,1,3,1,13,7,,1610612746,LAC,Los Angeles,42,15,7,19,0,11,8,
1667,29700771,0,1610612759,SAS,San Antonio,36,5,6,4,1,6,1,13,13,,1610612762,UTA,Utah,26,11,14,14,0,16,11,
1668,29700768,0,1610612751,NJN,New Jersey,24,9,4,2,2,2,0,16,15,,1610612755,PHI,Philadelphia,36,19,16,16,0,14,10,
1669,29700769,0,1610612764,WAS,Washington,32,17,9,7,5,3,0,19,11,,1610612741,CHI,Chicago,50,21,21,17,1,13,10,
1670,29700774,0,1610612755,PHI,Philadelphia,42,11,11,3,13,8,2,12,12,,1610612754,IND,Indiana,36,15,5,13,0,11,7,
1671,29700781,0,1610612757,POR,Portland,84,27,12,27,4,0,0,16,13,,1610612738,BOS,Boston,32,9,11,1,0,11,13,
1672,29700776,0,1610612763,VAN,Vancouver,46,20,25,7,6,9,0,20,14,,1610612761,TOR,Toronto,30,16,30,16,2,21,15,
1673,29700778,0,1610612758,SAC,Sacramento,34,18,14,8,12,5,0,13,12,0,1610612750,MIN,Minnesota,50,8,28,24,0,8,17,0
1674,29700777,0,1610612749,MIL,Milwaukee,28,13,13,11,3,6,0,18,11,,1610612739,CLE,Cleveland,26,7,16,7,1,17,14,
1675,29700780,0,1610612744,GSW,Golden State,34,7,6,16,12,1,2,22,7,,1610612748,MIA,Miami,34,13,10,8,2,8,7,
1676,29700782,0,1610612760,SEA,Seattle,38,11,11,20,0,0,0,9,8,,1610612743,DEN,Denver,36,10,12,0,0,13,11,
1677,29700773,0,1610612745,HOU,Houston,28,6,4,4,18,14,0,15,7,,1610612752,NYK,New York,42,15,13,18,2,15,5,
1678,29700779,0,1610612759,SAS,San Antonio,32,16,2,9,6,11,0,24,4,,1610612756,PHX,Phoenix,50,6,20,18,0,13,5,
1679,29700785,0,1610612766,CHH,Charlotte,32,20,12,0,2,3,0,10,5,,1610612743,DEN,Denver,34,8,12,1,1,12,9,
1680,29700783,0,1610612765,DET,Detroit,48,16,24,31,0,0,1,11,7,,1610612758,SAC,Sacramento,34,14,11,0,0,20,10,
1681,29700786,0,1610612746,LAC,Los Angeles,38,16,12,10,7,4,3,20,14,,1610612760,SEA,Seattle,50,9,10,11,0,11,11,
1682,29700784,0,1610612739,CLE,Cleveland,28,11,10,0,0,1,1,19,12,,1610612741,CHI,Chicago,42,12,13,27,0,16,9,
1683,29700787,0,1610612744,GSW,Golden State,36,19,5,10,5,10,0,12,7,,1610612752,NYK,New York,34,6,19,2,0,17,5,
1684,29700789,0,1610612745,HOU,Houston,40,10,15,7,8,9,0,20,6,,1610612764,WAS,Washington,40,13,21,19,0,9,8,
1685,29700791,0,1610612759,SAS,San Antonio,58,25,2,12,10,5,0,20,11,,1610612750,MIN,Minnesota,38,11,2,8,0,13,5,
1686,29700788,0,1610612751,NJN,New Jersey,40,16,22,9,8,8,1,13,5,,1610612763,VAN,Vancouver,60,21,13,3,0,14,8,
1687,29700792,0,1610612762,UTA,Utah,46,18,10,4,11,6,0,11,10,,1610612748,MIA,Miami,30,16,5,15,0,20,6,
1688,29700801,0,1610612755,PHI,Philadelphia,54,18,15,4,6,9,0,14,8,,1610612746,LAC,Los Angeles,46,20,11,11,2,18,11,
1689,29700799,0,1610612741,CHI,Chicago,28,23,9,2,5,6,0,6,11,,1610612757,POR,Portland,32,3,11,15,0,15,11,
1690,29700794,0,1610612738,BOS,Boston,66,24,17,24,0,2,0,12,4,,1610612758,SAC,Sacramento,46,10,20,0,2,23,14,
1691,29700800,0,1610612743,DEN,Denver,24,22,4,0,0,0,1,18,6,,1610612737,ATL,Atlanta,54,24,13,36,1,14,14,
1692,29700797,0,1610612765,DET,Detroit,38,14,6,5,10,12,1,13,9,,1610612766,CHH,Charlotte,30,7,8,0,0,8,7,
1693,29700798,0,1610612754,IND,Indiana,32,13,14,4,1,2,3,15,8,,1610612747,LAL,Los Angeles,42,11,22,18,0,20,12,
1694,29700795,0,1610612753,ORL,Orlando,44,19,7,24,1,1,1,15,10,,1610612742,DAL,Dallas,32,11,4,6,1,19,9,
1695,29700802,0,1610612752,NYK,New York,40,8,11,22,1,1,1,12,8,,1610612749,MIL,Milwaukee,36,12,14,7,1,19,3,
1696,29700804,0,1610612744,GSW,Golden State,36,13,8,9,6,3,2,20,11,0,1610612764,WAS,Washington,48,15,10,26,0,18,14,0
1697,29700806,0,1610612750,MIN,Minnesota,58,26,8,4,3,3,0,16,8,,1610612745,HOU,Houston,42,17,19,26,0,8,8,
1698,29700808,0,1610612762,UTA,Utah,32,9,8,20,0,0,0,14,9,,1610612756,PHX,Phoenix,32,17,5,0,0,10,7,
1699,29700803,0,1610612758,SAC,Sacramento,44,10,10,18,7,11,2,17,6,,1610612751,NJN,New Jersey,36,16,20,6,0,12,10,
1700,29700807,0,1610612761,TOR,Toronto,42,18,10,2,3,7,0,16,9,,1610612759,SAS,San Antonio,44,25,7,19,0,18,14,
1701,29700805,0,1610612742,DAL,Dallas,22,13,9,2,1,1,0,12,10,,1610612748,MIA,Miami,30,19,14,21,2,16,14,
1702,29700816,0,1610612760,SEA,Seattle,40,6,18,21,4,4,1,17,15,,1610612737,ATL,Atlanta,28,22,11,1,1,13,6,
1703,29700812,0,1610612757,POR,Portland,26,8,6,0,0,1,0,22,10,,1610612754,IND,Indiana,56,16,21,65,0,17,6,
1704,29700809,0,1610612738,BOS,Boston,50,20,31,36,0,0,0,12,8,,1610612744,GSW,Golden State,42,23,10,0,0,15,8,
1705,29700815,0,1610612756,PHX,Phoenix,50,9,8,10,10,5,0,18,5,,1610612746,LAC,Los Angeles,42,16,14,9,2,13,9,
1706,29700810,0,1610612761,TOR,Toronto,54,16,21,8,11,12,1,21,9,,1610612753,ORL,Orlando,50,21,9,14,1,25,15,
1707,29700813,0,1610612750,MIN,Minnesota,38,8,13,8,3,7,1,9,14,,1610612747,LAL,Los Angeles,62,15,18,14,0,11,11,
1708,29700811,0,1610612765,DET,Detroit,48,19,8,4,9,10,0,18,13,,1610612739,CLE,Cleveland,36,13,12,13,2,14,19,
1709,29700818,0,1610612742,DAL,Dallas,40,19,27,27,5,3,0,8,11,,1610612764,WAS,Washington,28,9,16,8,0,14,9,
1710,29700821,0,1610612759,SAS,San Antonio,56,8,14,12,5,6,0,10,16,,1610612755,PHI,Philadelphia,32,14,4,14,0,5,8,
1711,29700820,0,1610612758,SAC,Sacramento,50,11,10,2,10,7,0,15,7,,1610612741,CHI,Chicago,44,15,18,19,0,14,8,
1712,29700819,0,1610612766,CHH,Charlotte,46,8,17,0,6,4,3,19,4,,1610612753,ORL,Orlando,34,27,4,1,0,17,8,
1713,29700817,0,1610612751,NJN,New Jersey,38,25,11,20,4,5,2,17,6,,1610612748,MIA,Miami,44,16,17,4,1,23,7,
1714,29700825,0,1610612739,CLE,Cleveland,46,21,11,22,2,1,0,13,7,,1610612744,GSW,Golden State,36,15,14,3,0,20,15,
1715,29700828,0,1610612762,UTA,Utah,34,12,7,8,3,3,1,12,11,,1610612745,HOU,Houston,34,8,8,14,0,10,10,
1716,29700822,0,1610612757,POR,Portland,56,12,10,4,5,7,0,24,8,,1610612738,BOS,Boston,34,10,23,25,0,18,13,
1717,29700827,0,1610612765,DET,Detroit,38,16,9,6,11,14,1,15,11,,1610612750,MIN,Minnesota,44,25,11,6,1,15,12,
1718,29700826,0,1610612743,DEN,Denver,28,13,14,3,12,5,2,14,4,,1610612754,IND,Indiana,28,10,9,27,1,15,9,
1719,29700830,0,1610612763,VAN,Vancouver,36,14,21,0,0,0,2,21,8,,1610612737,ATL,Atlanta,50,20,26,38,0,14,11,
1720,29700832,0,1610612744,GSW,Golden State,32,8,16,9,1,0,0,19,9,,1610612766,CHH,Charlotte,56,17,18,0,1,16,6,
1721,29700831,0,1610612747,LAL,Los Angeles,44,17,13,5,9,9,0,15,10,,1610612764,WAS,Washington,32,5,10,13,0,11,5,
1722,29700833,0,1610612765,DET,Detroit,44,25,12,8,4,6,1,18,6,,1610612742,DAL,Dallas,24,10,10,12,2,16,9,
1723,29700834,0,1610612758,SAC,Sacramento,26,15,13,3,2,3,0,10,10,,1610612759,SAS,San Antonio,52,15,14,24,1,17,8,
1724,29700838,0,1610612743,DEN,Denver,36,21,10,2,7,5,0,14,10,,1610612741,CHI,Chicago,46,17,16,29,0,14,8,
